created_on,property_type,place_name,place_with_parent_names,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,barrio
2017-11-24,PH,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.571926,-58.4967,335000.0,148.0,105.0,2263.513513513513,,3.0,,https://www.properati.com.ar/1ifdu_venta_ph_villa-urquiza_parrilla_patio_terraza_luminoso_re-max-premium-ii,VILLA URQUIZA
2017-11-27,PH,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.566194,-58.500575,225000.0,142.0,112.0,1584.5070422535211,,5.0,,https://www.properati.com.ar/1igld_venta_ph_villa-urquiza_baulera_lavadero_patio_garage_placard_apto-credito-hipotecario_re-max-power,VILLA URQUIZA
2017-11-27,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.578758,-58.479302000000004,260000.0,110.0,101.0,2363.6363636363635,8.0,5.0,,https://www.properati.com.ar/1ignl_venta_departamento_villa-urquiza_balcon_suite_lavadero_luminoso_dependencias_losa-radiante_subte-linea-b_re-max-acci-oacute-n,VILLA URQUIZA
2017-11-27,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5735834,-58.4731531,208000.0,79.0,49.0,2632.9113924050635,,2.0,,https://www.properati.com.ar/1igrj_venta_departamento_belgrano_parrilla_patio_piscina_luminoso_garage_amenities_aire-acondicionado_claus-propiedades_hr4,VILLA URQUIZA
2017-11-27,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5741190152,-58.473744934399996,245000.0,78.0,62.0,3141.0256410256407,,2.0,,https://www.properati.com.ar/1igsp_venta_departamento_villa-urquiza_estrenar_subte-linea-b_rva,VILLA URQUIZA
2017-11-27,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5740996558,-58.473716144899996,389000.0,135.0,104.0,2881.481481481481,,3.0,,https://www.properati.com.ar/1igsr_venta_departamento_villa-urquiza_patio_toilette_subte-linea-b_rva,VILLA URQUIZA
2017-11-27,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.574445000000004,-58.4823441,170000.0,67.0,64.0,2537.313432835821,,3.0,1700.0,https://www.properati.com.ar/1igv2_venta_departamento_villa-urquiza_balcon_jardin_lavadero_luminoso_placard_aire-acondicionado_subte-linea-b_guidetti,VILLA URQUIZA
2017-11-27,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.579159600000004,-58.4904649,145000.0,47.0,41.0,3085.1063829787236,,2.0,2500.0,https://www.properati.com.ar/1igv5_venta_departamento_villa-urquiza_balcon_baulera_garage_amoblado_placard_aire-acondicionado_estrenar_subte-linea-b_grupo-g-asociados_cgu,VILLA URQUIZA
2017-11-28,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.5706846,-58.5078662,2200000.0,281.0,265.0,7829.181494661922,,5.0,,https://www.properati.com.ar/1ihlj_venta_departamento_nunez_balcon_suite_toilette_vestidor_dependencias_garage_amenities_detres,VILLA URQUIZA
2017-11-28,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.56844,-58.490342299999995,100000.0,42.0,34.0,2380.952380952381,,1.0,,https://www.properati.com.ar/1ihmy_venta_departamento_villa-urquiza_balcon_lavadero_piscina_sum_terraza_luminoso_garage_amenities_aire-acondicionado_estrenar_subte-linea-b_switch-argentina,VILLA URQUIZA
2017-11-28,PH,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.572548700000006,-58.470058200000004,365000.0,144.0,130.0,2534.722222222222,,5.0,,https://www.properati.com.ar/1ihtb_venta_ph_belgrano_baulera_parrilla_terraza_toilette_vista_garage_aire-acondicionado_platinum-real-estate,VILLA URQUIZA
2017-11-28,house,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.572580185599996,-58.4701112559,365000.0,130.0,130.0,2807.6923076923076,,,,https://www.properati.com.ar/1ihtc_venta_casa_villa-urquiza_baulera_parrilla_terraza_toilette_vista_garage_aire-acondicionado_platinum-real-estate,VILLA URQUIZA
2017-11-28,PH,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5724388381,-58.470197086599995,365000.0,130.0,130.0,2807.6923076923076,,,,https://www.properati.com.ar/1ihtd_venta_ph_villa-urquiza_baulera_parrilla_terraza_toilette_vista_garage_aire-acondicionado_platinum-real-estate,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5698945424,-58.479252224300005,299000.0,65.0,50.0,4600.0,,2.0,,https://www.properati.com.ar/1ij1c_venta_departamento_villa-urquiza_balcon_suite_gimnasio_lavadero_parrilla_piscina_sum_toilette_vestidor_luminoso_lujoso_garage_amenities_aire-acondicionado_home54,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5734989383,-58.4790376475,279000.0,129.0,74.0,2162.7906976744184,,3.0,,https://www.properati.com.ar/1ijbw_venta_departamento_villa-urquiza_suite_patio_toilette_vestidor_estrenar_subte-linea-b_hakim-propiedades,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5795592936,-58.483309238100006,305000.0,75.0,70.0,4066.666666666666,,3.0,,https://www.properati.com.ar/1ijxl_venta_departamento_villa-urquiza_balcon_suite_hidromasaje_lavadero_piscina_sum_garage_subte-linea-b_f-gk-propiedades_7ej,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5726299,-58.483577600000004,199000.0,52.0,49.0,3826.9230769230767,,2.0,,https://www.properati.com.ar/1ikcz_venta_departamento_villa-urquiza_garage_impecable_subte-linea-b_valjor,VILLA URQUIZA
2017-12-05,house,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5707874,-58.471326,550000.0,280.0,280.0,1964.2857142857144,,,,https://www.properati.com.ar/1ikg7_venta_casa_belgrano_balcon_suite_hidromasaje_lavadero_parrilla_piscina_quincho_terraza_toilette_placard_aire-acondicionado_j-gancedo-asoc-propiedades_hfe,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.572721,-58.483565000000006,142694.0,,36.0,,,1.0,,https://www.properati.com.ar/1ikpc_venta_departamento_villa-urquiza_gimnasio_parrilla_piscina_sum_electrogeno_garage_subte-linea-b_urquiza,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.566990999999994,-58.494623,199000.0,64.0,58.0,3109.375,7.0,3.0,,https://www.properati.com.ar/1ikz5_venta_departamento_villa-urquiza_balcon_lavadero_toilette_luminoso_garage_re-max-total-ii,VILLA URQUIZA
2017-12-05,house,Coghlan,|Argentina|Capital Federal|Coghlan|,-34.563687,-58.481077,530000.0,444.0,260.0,1193.6936936936936,,5.0,,https://www.properati.com.ar/1il9i_venta_casa_coghlan_balcon_baulera_hidromasaje_jardin_lavadero_parrilla_piscina_quincho_terraza_toilette_vestidor_luminoso_vista_garage_re-max-total-v,VILLA URQUIZA
2017-12-05,house,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.564146,-58.48104,530000.0,444.0,260.0,1193.6936936936936,,5.0,,https://www.properati.com.ar/1il9o_venta_casa_villa-urquiza_balcon_baulera_hidromasaje_jardin_lavadero_parrilla_piscina_quincho_terraza_toilette_vestidor_luminoso_vista_garage_re-max-total-v,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.564002,-58.487331000000005,199000.0,89.0,70.0,2235.955056179775,,3.0,,https://www.properati.com.ar/1ileh_venta_departamento_villa-urquiza_balcon_patio_luminoso_garage_placard_re-max-platino,VILLA URQUIZA
2017-12-05,apartment,Saavedra,|Argentina|Capital Federal|Saavedra|,-34.562308,-58.491468000000005,125000.0,49.0,45.0,2551.020408163265,1.0,2.0,,https://www.properati.com.ar/1ilnu_venta_departamento_saavedra_balcon_parrilla_terraza_luminoso_garage_placard_re-max-vanguard,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5747145,-58.499579000000004,120000.0,45.0,43.0,2666.6666666666665,,,2000.0,https://www.properati.com.ar/1im9t_venta_departamento_villa-urquiza_balcon_parrilla_terraza_placard_gasani-consultora-inmobiliaria,VILLA URQUIZA
2017-12-05,house,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5794166268,-58.4875229783,1450000.0,662.0,590.0,2190.332326283988,,,,https://www.properati.com.ar/1imk8_venta_casa_villa-urquiza_mendoza-av-_5500_suite_jardin_lavadero_patio_piscina_quincho_toilette_vestidor_garage_subte-linea-b_oppel-inmuebles_d61,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.575346200000006,-58.4725208,340000.0,95.0,35.0,3578.947368421052,,2.0,,https://www.properati.com.ar/1in1t_venta_departamento_villa-urquiza_gimnasio_hidromasaje_jardin_lavadero_parrilla_piscina_sum_terraza_sauna_garage_placard_aire-acondicionado_subte-linea-b_triada-propiedades_h5p,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.562906299999995,-58.4894195,218000.0,,70.0,,,3.0,2500.0,https://www.properati.com.ar/1io6z_venta_departamento_villa-urquiza_balcon_lavadero_parrilla_quincho_garage_apto-credito-hipotecario_cristian-castiglia-propiedades,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5680233729,-58.4806065169,154000.0,94.0,45.0,1638.2978723404253,,2.0,,https://www.properati.com.ar/1iobh_venta_departamento_villa-urquiza_balcon_suite_parrilla_piscina_sum_terraza_toilette_vestidor_garage_campitelli-inmuebles_h74,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5713473,-58.4812856,161000.0,60.0,48.0,2683.333333333333,,2.0,4500.0,https://www.properati.com.ar/1iozx_venta_departamento_villa-urquiza_balcon_parrilla_aire-acondicionado_adrian-mercado,VILLA URQUIZA
2017-12-05,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5713473,-58.4812856,168000.0,60.0,48.0,2800.0,,2.0,,https://www.properati.com.ar/1iozy_venta_departamento_villa-urquiza_balcon_baulera_parrilla_garage_aire-acondicionado_estrenar_adrian-mercado,VILLA URQUIZA
2017-12-06,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5740201,-58.5003434,120000.0,45.0,43.0,2666.6666666666665,,2.0,,https://www.properati.com.ar/1iqu7_venta_departamento_villa-urquiza_balcon_parrilla_terraza_garage_placard_gasani-consultora-inmobiliaria_dlc,VILLA URQUIZA
2017-12-06,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5753443,-58.4972873,125000.0,40.0,36.0,3125.0,2.0,2.0,1100.0,https://www.properati.com.ar/1irn4_venta_departamento_villa-urquiza_aizpurua-al-2800_balcon_lavadero_luminoso_placard_bertolotti,VILLA URQUIZA
2017-12-06,apartment,Villa Pueyrredón,|Argentina|Capital Federal|Villa Pueyrredón|,-34.5753443,-58.4972873,125000.0,40.0,36.0,3125.0,2.0,2.0,1100.0,https://www.properati.com.ar/1irn5_venta_departamento_villa-pueyrredon_aizpurua-al-2800_balcon_lavadero_luminoso_placard_bertolotti,VILLA URQUIZA
2017-12-06,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.566391100000004,-58.4879287,102700.0,40.0,4.0,2567.5,1.0,1.0,,https://www.properati.com.ar/1is3l_venta_departamento_villa-urquiza_galvan-3153_parrilla_patio_sum_amenities_estrenar_daniel-cohen-imach,VILLA URQUIZA
2017-12-06,house,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.569907,-58.501779000000006,370000.0,184.0,184.0,2010.8695652173913,,5.0,,https://www.properati.com.ar/1isgc_venta_casa_villa-urquiza_balcon_suite_jardin_parrilla_patio_quincho_toilette_vestidor_garage_impecable_aire-acondicionado_re-max-central,VILLA URQUIZA
2017-12-06,PH,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.56638,-58.483754000000005,178000.0,52.0,48.0,3423.0769230769233,,3.0,,https://www.properati.com.ar/1isje_venta_ph_villa-urquiza_lavadero_parrilla_patio_luminoso_apto-credito-hipotecario_re-max-capital,VILLA URQUIZA
2017-12-06,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5780549,-58.4953275,351000.0,142.0,99.0,2471.830985915493,,3.0,,https://www.properati.com.ar/1it23_venta_departamento_villa-urquiza_jardin_parrilla_piscina_sum_terraza_luminoso_garage_aire-acondicionado_estrenar_levit-inmobiliaria,VILLA URQUIZA
2017-12-07,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5780549,-58.4953275,151000.0,61.0,43.0,2475.409836065574,,2.0,,https://www.properati.com.ar/1itbz_venta_departamento_villa-urquiza_jardin_parrilla_piscina_sum_terraza_luminoso_garage_aire-acondicionado_estrenar_levit-inmobiliaria,VILLA URQUIZA
2017-12-07,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.574039550500004,-58.474160230200006,243000.0,119.0,41.0,2042.0168067226887,,2.0,,https://www.properati.com.ar/1itpo_venta_departamento_belgrano_gimnasio_lavadero_parrilla_piscina_sum_terraza_luminoso_sauna_garage_subte-linea-b_rva,VILLA URQUIZA
2017-12-07,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.574039550500004,-58.474160230200006,218000.0,77.0,61.0,2831.1688311688317,,3.0,,https://www.properati.com.ar/1itpp_venta_departamento_belgrano_gimnasio_parrilla_piscina_sum_terraza_luminoso_sauna_garage_subte-linea-b_rva,VILLA URQUIZA
2017-12-07,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5732339145,-58.4733942798,107000.0,37.0,32.0,2891.891891891892,,1.0,,https://www.properati.com.ar/1its6_venta_departamento_villa-urquiza_balcon_lujoso_aire-acondicionado_rva,VILLA URQUIZA
2017-12-07,house,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5725396,-58.476797999999995,650000.0,247.0,247.0,2631.578947368421,,,,https://www.properati.com.ar/1itve_venta_casa_villa-urquiza_balcon_suite_jardin_lavadero_parrilla_patio_piscina_terraza_toilette_vestidor_luminoso_vista_garage_subte-linea-b_pix-propiedades_dty,VILLA URQUIZA
2017-12-07,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5772438,-58.48507070000001,245000.0,,1.0,,,2.0,,https://www.properati.com.ar/1itwv_venta_departamento_villa-urquiza_baulera_suite_gimnasio_piscina_estrenar_subte-linea-b_valjor,VILLA URQUIZA
2017-12-07,PH,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.577555,-58.477532,125000.0,49.0,35.0,2551.020408163265,,2.0,,https://www.properati.com.ar/1iu6n_venta_ph_villa-urquiza_jardin_parrilla_luminoso_placard_aire-acondicionado_subte-linea-b_re-max-total-ii,VILLA URQUIZA
2017-12-07,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.569618,-58.48972,135000.0,48.0,48.0,2812.5,,2.0,,https://www.properati.com.ar/1iu7v_venta_departamento_villa-urquiza_balcon_lujoso_garage_subte-linea-b_re-max-total-iv,VILLA URQUIZA
2017-12-08,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.578538,-58.4873069,459000.0,148.0,121.0,3101.351351351351,,4.0,,https://www.properati.com.ar/1iukh_venta_departamento_villa-urquiza_balcon_baulera_lavadero_lujoso_dependencias_garage_doble-circulacion_subte-linea-b_valjor,VILLA URQUIZA
2017-12-08,house,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5690458,-58.4756127,295000.0,130.0,98.0,2269.230769230769,,4.0,,https://www.properati.com.ar/1iukq_venta_ph_villa-urquiza_patio_gustavo-nunez-bienes-raices_ecv,VILLA URQUIZA
2017-12-08,apartment,Coghlan,|Argentina|Capital Federal|Coghlan|,-34.5641996,-58.4791634,129000.0,39.0,37.0,3307.6923076923076,,2.0,,https://www.properati.com.ar/1iupr_venta_departamento_coghlan_garage_cityprop,VILLA URQUIZA
2017-12-09,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.57268,-58.481662,199500.0,70.0,55.0,2850.0,,2.0,,https://www.properati.com.ar/1iuys_venta_casa_villa-urquiza_balcon_baulera_parrilla_patio_luminoso_amenities_doble-circulacion_subte-linea-b_re-max-uno,VILLA URQUIZA
2017-12-09,PH,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.578246,-58.481104,168000.0,80.0,59.0,2100.0,,3.0,,https://www.properati.com.ar/1iv2h_venta_ph_villa-urquiza_lavadero_parrilla_patio_luminoso_garage_placard_subte-linea-b_re-max-avenida,VILLA URQUIZA
2017-12-12,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5732037,-58.48013589999999,255304.0,74.0,67.0,3450.054054054054,,3.0,,https://www.properati.com.ar/1iwds_venta_departamento_villa-urquiza_gimnasio_parrilla_piscina_terraza_subte-linea-b_rg-montes_du0,VILLA URQUIZA
2017-12-12,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5732037,-58.48013589999999,295000.0,81.0,77.0,3641.9753086419755,,3.0,,https://www.properati.com.ar/1iwie_venta_departamento_villa-urquiza_gimnasio_parrilla_piscina_terraza_subte-linea-b_rg-montes_du0,VILLA URQUIZA
2017-12-13,house,Coghlan,|Argentina|Capital Federal|Coghlan|,-34.567521,-58.473079000000006,480000.0,262.0,179.0,1832.0610687022906,,6.0,,https://www.properati.com.ar/1iyhl_venta_casa_coghlan_balcon_suite_lavadero_parrilla_toilette_vestidor_luminoso_garage_apto-credito-hipotecario_re-max-ayres,VILLA URQUIZA
2017-12-14,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5616059,-58.491802500000006,142000.0,50.0,50.0,2840.0,,3.0,,https://www.properati.com.ar/1iz3t_venta_departamento_villa-urquiza_balcon_luminoso_placard_ombu-propiedades_dqs,VILLA URQUIZA
2017-12-14,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5794109417,-58.4818134662,115000.0,36.0,32.0,3194.444444444445,,1.0,,https://www.properati.com.ar/1iz7b_venta_departamento_villa-urquiza_echeverria_5100_balcon_luminoso_garage_placard_aire-acondicionado_subte-linea-b_luisio-propiedades-casa-central-teodoro-garcia-1790,VILLA URQUIZA
2017-12-14,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.572557,-58.474881999999994,154000.0,57.0,52.0,2701.754385964912,,2.0,,https://www.properati.com.ar/1izqi_venta_departamento_villa-urquiza_juramento_4200_balcon_suite_lavadero_parrilla_piscina_toilette_garage_placard_aire-acondicionado_estrenar_re-max-premium,VILLA URQUIZA
2017-12-15,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.575446500000005,-58.4725262,96000.0,35.0,35.0,2742.857142857143,,,,https://www.properati.com.ar/1j0an_venta_departamento_belgrano_balcon_gimnasio_lavadero_parrilla_piscina_quincho_sum_luminoso_amenities_estrenar_subte-linea-b_re-max-total-4_hku,VILLA URQUIZA
2017-12-15,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5780549,-58.4953275,116900.0,40.0,36.0,2922.5,,2.0,,https://www.properati.com.ar/1j15q_venta_departamento_villa-urquiza_balcon_jardin_parrilla_piscina_sum_terraza_luminoso_garage_placard_aire-acondicionado_estrenar_levit-inmobiliaria,VILLA URQUIZA
2017-12-15,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.56633,-58.479707,339000.0,113.0,89.0,3000.0,112.0,3.0,,https://www.properati.com.ar/1j1a3_venta_departamento_villa-urquiza_baulera_gimnasio_lavadero_parrilla_piscina_sum_terraza_toilette_lujoso_garage_amenities_aire-acondicionado_re-max-bur-oacute,VILLA URQUIZA
2017-12-15,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5783854,-58.477891500000005,890000.0,33.0,33.0,26969.696969696968,,,1200.0,https://www.properati.com.ar/1j1dx_venta_departamento_villa-urquiza_luminoso_placard_subte-linea-b_apto-credito-hipotecario_alicia-rojas-negocios-inmobiliarios,VILLA URQUIZA
2017-12-16,house,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.572236,-58.4785043,720000.0,,341.0,,,5.0,,https://www.properati.com.ar/1j1i3_venta_casa_villa-urquiza_suite_jardin_lavadero_parrilla_piscina_quincho_toilette_vestidor_luminoso_sauna_dependencias_garage_aire-acondicionado_subte-linea-b_triada-propiedades_h5p,VILLA URQUIZA
2017-12-16,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.575346200000006,-58.4725208,570000.0,154.0,137.0,3701.298701298701,,4.0,,https://www.properati.com.ar/1j1r1_venta_departamento_villa-urquiza_gimnasio_lavadero_parrilla_piscina_sum_luminoso_amenities_subte-linea-b_rva,VILLA URQUIZA
2017-12-16,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5666341,-58.4865969,245000.0,82.0,76.0,2987.804878048781,,3.0,,https://www.properati.com.ar/1j1s9_venta_departamento_villa-urquiza_luminoso_lujoso_garage_estrenar_marmol-blejman-propiedades,VILLA URQUIZA
2017-12-17,house,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.570153000000005,-58.484497999999995,249900.0,120.0,95.0,2082.5,,4.0,,https://www.properati.com.ar/1j20j_venta_casa_villa-urquiza_baulera_lavadero_patio_terraza_garage_subte-linea-b_apto-credito-hipotecario_re-max-connection,VILLA URQUIZA
2017-12-18,PH,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.574402299999996,-58.490291799999994,120000.0,56.0,56.0,2142.8571428571427,,2.0,250.0,https://www.properati.com.ar/1j2w6_venta_ph_villa-urquiza_patio_terraza_luminoso_garage_subte-linea-b_mb-real-estate,VILLA URQUIZA
2017-12-19,PH,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5714119,-58.4960949,179900.0,105.0,90.0,1713.333333333333,,4.0,,https://www.properati.com.ar/1j3v8_venta_ph_villa-urquiza_lavadero_parrilla_patio_terraza_luminoso_bienvende-amelia-claro_ej0,VILLA URQUIZA
2017-12-19,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.570043299999995,-58.479570700000004,340000.0,188.0,112.0,1808.5106382978727,,4.0,,https://www.properati.com.ar/1j40u_venta_departamento_villa-urquiza_patio_quincho_subte-linea-b_hakim-propiedades,VILLA URQUIZA
2017-12-20,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5729032,-58.4816073,149000.0,43.0,39.0,3465.116279069768,,,,https://www.properati.com.ar/1j4yo_venta_departamento_villa-urquiza_balcon_parrilla_garage_placard_subte-linea-b_barrancas-propiedades_dex,VILLA URQUIZA
2017-12-20,apartment,Congreso,|Argentina|Capital Federal|Congreso|,-34.571291200000005,-58.4930916,95000.0,37.0,37.0,2567.5675675675675,,,,https://www.properati.com.ar/1j51s_venta_departamento_congreso_subte-linea-b_estilo-inmobiliario_dl8,VILLA URQUIZA
2017-12-21,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.572070000000004,-58.474729,93000.0,42.0,40.0,2214.285714285714,,1.0,,https://www.properati.com.ar/1j61w_venta_departamento_villa-urquiza_balcon_jardin_parrilla_piscina_sum_luminoso_garage_estrenar_re-max-plaza,VILLA URQUIZA
2017-12-21,PH,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.567178999999996,-58.496589,250000.0,95.0,95.0,2631.578947368421,,3.0,,https://www.properati.com.ar/1j6mp_venta_ph_villa-urquiza_patio_piscina_terraza_luminoso_claudio-parra-propiedades,VILLA URQUIZA
2017-12-22,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.571073,-58.488593,95500.0,36.0,34.0,2652.777777777778,,1.0,,https://www.properati.com.ar/1j733_venta_departamento_villa-urquiza_balcon_luminoso_estrenar_subte-linea-b_re-max-express,VILLA URQUIZA
2017-12-22,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.571020000000004,-58.48852900000001,96500.0,36.0,34.0,2680.555555555556,,1.0,,https://www.properati.com.ar/1j734_venta_departamento_villa-urquiza_balcon_luminoso_estrenar_subte-linea-b_re-max-express,VILLA URQUIZA
2017-12-22,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.571099,-58.48852900000001,94500.0,36.0,34.0,2625.0,2.0,1.0,,https://www.properati.com.ar/1j736_venta_departamento_villa-urquiza_balcon_luminoso_estrenar_subte-linea-b_re-max-express,VILLA URQUIZA
2017-12-22,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5699535,-58.4883933,157000.0,125.0,45.0,1256.0,,2.0,,https://www.properati.com.ar/1j7hn_venta_departamento_villa-urquiza_parrilla_patio_subte-linea-b_apto-credito-hipotecario_bienvende-amelia-claro_gv2,VILLA URQUIZA
2017-12-22,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.580060499999995,-58.4830662,250000.0,60.0,60.0,4166.666666666667,,3.0,,https://www.properati.com.ar/1j7xj_venta_departamento_villa-urquiza_balcon_piscina_sum_lujoso_estrenar_subte-linea-b_bez-propiedades_f9s,VILLA URQUIZA
2017-12-23,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.573665999999996,-58.4837676,156000.0,48.0,44.0,3250.0,,2.0,,https://www.properati.com.ar/1j878_venta_departamento_villa-urquiza_balcon_gimnasio_hidromasaje_lavadero_parrilla_sum_terraza_toilette_aire-acondicionado_losa-radiante_subte-linea-b_umen-negocios-inmobiliarios_ht3,VILLA URQUIZA
2017-12-23,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5761996,-58.49591089999999,128000.0,49.0,45.0,2612.244897959184,,2.0,,https://www.properati.com.ar/1j8bq_venta_departamento_villa-urquiza_balcon_luminoso_placard_laurenzano-propiedades_glv,VILLA URQUIZA
2017-12-23,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.5698133,-58.4901689,114000.0,38.0,36.0,3000.0,,2.0,2000.0,https://www.properati.com.ar/1j8c6_venta_departamento_villa-urquiza_balcon_baulera_luminoso_garage_placard_subte-linea-b_cortese-propiedades_bj2,VILLA URQUIZA
2017-12-23,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.573494200000006,-58.482954299999996,205000.0,65.0,59.0,3153.8461538461543,,3.0,2000.0,https://www.properati.com.ar/1j8cz_venta_departamento_villa-urquiza_balcon_luminoso_impecable_subte-linea-b_apto-credito-hipotecario_claudio-parra-propiedades,VILLA URQUIZA
2017-12-23,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.574642,-58.489966,116000.0,39.0,36.0,2974.358974358974,,1.0,,https://www.properati.com.ar/1j8gz_venta_departamento_villa-urquiza_balcon_garage_subte-linea-b_re-max-central,VILLA URQUIZA
